,danceability,instrumentalness,energy,acousticness,explicit,speechiness,valence,popularity_artist,pop_three
8665,0.4806426732622466,0.020297566405100848,0.9138660024733425,0.0160152399550568,0,0.07654272058455489,0.3769595363687102,14,2
8666,0.4284970791391947,0.41047076284896694,0.34855700911450005,0.9210877209674256,0,0.0572938595322802,0.5547631533879506,13,2
8667,0.5451412065437511,0.040509116930261324,0.9158518609400037,0.05735166922359007,0,0.053836688139186815,0.29230847136844657,14,2
8668,0.5654638489607343,0.5803707163971994,0.9273526945034725,0.03428598434356927,0,0.15296935889147512,0.12339623568592299,22,2
8669,0.6732393051042831,0.005982451594407524,0.5344817478807815,0.3462993418843346,0,0.13436468966800444,0.40017968933219306,63,2
8670,0.851,2.94e-06,0.818,0.11199999999999999,0,0.0789,0.8079999999999999,58,2
8671,0.8360486704241722,0.0010333205583100617,0.3904946052879983,0.2610757620003375,0,0.30681750470971536,0.7256406165605148,21,2
8672,0.24945108581490225,0.8612805186580995,0.086890183430125,0.9611097828370195,0,0.037008536791054,0.11704746574199959,13,2
8673,0.6318921914420841,0.001347601821945312,0.813555983432302,0.010513020193083672,0,0.04850662254910366,0.38966379199021783,14,2
8674,0.7101078009685732,0.003699769284872776,0.6122156019371464,0.19542203793067708,0,0.15902396635221827,0.30328139036472407,63,2
8675,0.6583945524753506,0.7779666343438628,0.8473507783413328,0.017891576821215147,0,0.043612733459165824,0.1282338522275552,21,2
8676,0.4320000000000001,0.000348,0.93,0.000251,0,0.161,0.6829999999999999,14,2
8677,0.4484991743372409,0.00260823627485418,0.9262900446438156,0.00702949871587073,0,0.08321628925789167,0.405029723859327,14,2
8678,0.5946384160210241,0.8427113191737058,0.7721377945291534,0.029140327114778264,0,0.16114772616835174,0.13321803393776863,16,2
8679,0.588886140617027,2.7635502023884752e-06,0.8727166287288524,0.09128519979589299,0,0.03541906170958113,0.7388861406170271,64,2
8680,0.6357611414823463,0.1774971703891951,0.9600425090333903,0.025231215788281317,0,0.14486093579274675,0.8366477902381928,9,2
8681,0.6540473882596846,0.845036644859426,0.883885650763072,0.004120073630854679,0,0.0413438410722886,0.5019892565997414,19,2
8682,0.8459876667365663,3.359556246442609e-07,0.7137702430420333,0.09224348473890662,1,0.14799589297762578,0.3589408125318293,59,2
8683,0.26775929935609616,0.9083001695106218,0.08334202373148707,0.9730600339021244,0,0.03484608249516932,0.10664036162266002,13,2
8684,0.6608305846800332,2.617736092447491e-06,0.19236731835757565,0.9362676113458284,0,0.07976882197632174,0.4481814111178082,60,2
8685,0.542,0.0,0.794,0.0236,0,0.303,0.81,14,2
8686,0.7590742259747466,0.8930783029896646,0.8272332781630264,0.0009509950346723806,0,0.05112267549391577,0.4583760222916344,19,2
8687,0.746186217883939,0.87595405961313,0.5829439465455261,0.10684202570476703,0,0.04937473278722149,0.405482086340367,19,2
8688,0.5221503323277963,0.0,0.603633302770129,0.7189919092385754,0,0.028350084803481793,0.3926882420304657,64,2
8689,0.5513765103664334,0.21802004405577155,0.8319630768935792,0.017678480947579893,0,0.06402372981502864,0.12285342210649722,35,2
8690,0.40900246469697193,0.000612725078294104,0.8086892703098435,0.009662466221586449,0,0.051682490487402526,0.20483353766598753,14,2
8691,0.40805185343358574,0.8509690113871837,0.9423718633537951,0.01819972812076336,0,0.06139594740625259,0.6257759190244712,29,2
8692,0.6870887611421252,8.350296619206109e-06,0.8482189366632522,0.12055502516952647,0,0.07589053217887326,0.8952307656965431,51,2
8693,0.46984507321664515,0.040184750756688994,0.8412793476418023,0.0024520705112132755,0,0.09938967320095804,0.18141549391822176,23,2
8694,0.6518066814187491,0.0,0.6403128141450047,0.2566520265537483,0,0.035253895575083384,0.5199250088441685,51,2
8695,0.7375660339826431,0.886705514086259,0.4506789455487452,0.3009453093122929,0,0.13582392927161002,0.36780723206837657,19,2
8696,0.716924331355997,2.403892543919719e-05,0.5906847336933123,0.15149724264202355,0,0.18686665089867346,0.22677769464851744,63,2
8697,0.5364543944103454,0.002189089639357341,0.8847723874232771,0.06930979902636625,0,0.05694108656784415,0.1889397463758607,14,2
8698,0.6259623662960849,0.7873309003671237,0.8905567025906138,0.002457854505879165,0,0.04163807425926887,0.1492135937018402,21,2
8699,0.3657195410049449,4.527755885769606e-06,0.6429727326665969,0.12418321937353725,0,0.046942106671888494,0.16981611135076263,23,2
8700,0.554721991717134,0.7105360731695702,0.8382357114759118,0.0023944736941837875,0,0.056943421225163306,0.4027280148390717,18,2
8701,0.7024176200527973,0.7805529757863204,0.8495245034674019,0.0026139791287281343,0,0.05304291729050255,0.24148622976152265,22,2
8702,0.4361119845495751,0.9195302745325703,0.542606952691213,0.10336327552453028,0,0.03997269339206807,0.09096589311105158,6,2
8703,0.48757924570087513,0.3696089014868237,0.81307810966203,0.005715276398056151,0,0.056702793391128437,0.45088938851610993,18,2
8704,0.6408594755186826,0.8294407953301494,0.6167351872845936,0.12414201730080175,0,0.06008239250017073,0.459119809775636,37,2
8705,0.7060713352737669,0.0005804862538420683,0.3584557589115835,0.11288697460039215,0,0.03416350129831685,0.08027030749883603,63,2
8706,0.5482664166480817,6.311488070765758e-05,0.7768105800744697,0.23182286759786366,0,0.028470996569829998,0.44447331046553334,64,2
8707,0.3270221198871782,0.9247209729365722,0.3689698005133528,0.7084816375408918,0,0.03669753093311725,0.3202753545182146,33,2
8708,0.0692,0.6729999999999999,0.285,0.7,0,0.0482,0.0312,37,2
8709,0.5709596884513073,0.2132400600216906,0.96450858302546,0.3952843740308262,0,0.04649040201221602,0.3386275980739814,23,2
8710,0.3393468378449926,0.0,0.7009436106396081,0.09452743991915145,0,0.04001694282826838,0.25593562935998304,16,2
8711,0.5083329042188233,0.7822985194133887,0.9341122733355625,0.0006247410685234403,0,0.044005283767304545,0.2682536208306183,26,2
8712,0.6779999999999999,0.0,0.529,0.122,0,0.363,0.9209999999999999,14,2
8713,0.5305654751409195,0.937015226776958,0.8523675270404655,0.0012388254510095793,0,0.03975589039491772,0.5928720950735529,14,2
8714,0.8458767552670184,0.0,0.5385924335497362,0.17811713263522388,0,0.03879420135147749,0.8067364907924824,42,2
8715,0.4932008280032817,0.7458692509855406,0.2706203236509079,0.926326006780843,0,0.04756520135616858,0.42740165600656344,13,2
8716,0.658706359667995,0.5480688302049515,0.7951811043216188,0.0009228591990401575,0,0.06390656896550119,0.2728657420337558,14,2
8717,0.7138548840567478,0.4082792378210697,0.7421928599644297,0.004902272011515074,0,0.03513441524357861,0.1805608844108047,16,2
8718,0.464794190739658,0.9439604310896129,0.8044776030806118,0.008346440362658344,0,0.0466258604183474,0.4871952138997664,8,2
8719,0.7279849364856131,0.0,0.6155202782875313,0.07009252601150434,0,0.29243684815335697,0.7831071838977792,14,2
8720,0.5024889026923448,0.02618764550923293,0.8219835480294682,0.004613696223225929,0,0.08225162191173117,0.08795755083908574,11,2
8721,0.2274959479999728,0.8663470889230832,0.07695970571075693,0.9655008104000055,0,0.03704231392615389,0.10140865219074986,13,2
8722,0.4440290397819363,0.3014695941874166,0.1533762015828582,0.9175608620735017,0,0.04554771830284787,0.35267772944073755,6,2
8723,0.6325858310469293,0.8035653949458283,0.6474526190132615,0.1443696771080418,0,0.038515607027678,0.07138295489771469,21,2
8724,0.310258419973674,0.0032684644260963292,0.9985638145907983,0.8776185426326955,0,0.10971071381481677,0.0022410131636860014,12,2
8725,0.0692,0.6729999999999999,0.285,0.7,0,0.0482,0.0312,37,2
8726,0.8394267740068942,0.8879357185429476,0.473596028643377,0.015763629544843116,0,0.11573147284665461,0.5885272271503617,21,2
8727,0.3229680342094342,2.9577208674032847e-06,0.8020542830389942,0.0006815401877463072,0,0.07847643258007869,0.6044520513141513,14,2
8728,0.4294671285546834,0.33815905015279146,0.9542110191304111,0.001607183636759357,0,0.10446900455934469,0.4762085177908626,14,2
8729,0.5375058408302512,0.5269476893501396,0.850709731405215,0.0016985526586249197,0,0.054542044042197646,0.19392153402520934,10,2
8730,0.40003936265280043,1.4647039857618059e-06,0.6224041586810936,0.0009325199756451943,0,0.033647711788675226,0.14506623989508702,10,2
8731,0.7570753915933275,0.9470494620865271,0.13421608502803645,0.9165145580543871,0,0.219148865644996,0.6608236960951814,21,2
8732,0.7297074911407321,0.8902495628188856,0.36532900672257773,0.43346191409746004,0,0.19843032057883486,0.32774407248216325,19,2
8733,0.5293242436974824,0.4491735954381815,0.8761652510094976,0.0010175158665285517,0,0.2176590674451498,0.3672112948815893,30,2
8734,0.5252267378407729,0.008866492171229087,0.9216903736640576,6.765134045835937e-05,0,0.08761417260101528,0.2616919810253153,10,2
8735,0.46693502843500173,0.014825988625999303,0.8683359206278964,0.0003069036108527311,0,0.0953080985746727,0.05095513104690939,11,2
8736,0.743370907674932,0.0007609115861171988,0.6672362281603068,0.21698000389393712,0,0.032660419525958925,0.9583011174379115,32,2
8737,0.6666769969221183,0.6957975556940811,0.5558099956948601,0.1383085508298597,0,0.043849196861728994,0.36156887815093425,37,2
8738,0.8107709605200859,0.7811525041737973,0.09288303407910624,0.9112151302363689,0,0.0749969957712058,0.10313017625559999,15,2
8739,0.37722474020514,0.7635665724615157,0.7588452541346992,0.23661836890241905,0,0.04187528327307825,0.22253611896154035,33,2
8740,0.831,0.963,0.191,0.884,0,0.287,0.728,21,2
8741,0.5157911347156783,1.6868509433303534e-06,0.50713935070558,0.44191380049920187,0,0.09504372499023922,0.46345831745544697,21,2
8742,0.5931716622828961,0.27079996792195543,0.9269145698341091,0.0006895974696893382,0,0.06884284339512375,0.26602836979514843,25,2
8743,0.5872383925876797,0.0,0.5741294188748872,0.4872509783084455,0,0.029483416804765166,0.5573173165850123,53,2
8744,0.6779999999999999,0.0,0.529,0.122,0,0.363,0.9209999999999999,14,2
8745,0.7146095099612653,2.3299625354631134e-06,0.792209798247221,0.07023971177723104,0,0.2624568013212208,0.5243077807194317,58,2
8746,0.7911698569865347,0.9151858905043354,0.7162436111684178,0.0027478284108421926,0,0.05803397139730694,0.4390144301660206,19,2
8747,0.48850085127382625,0.01491733400160388,0.6059384576830547,0.026732706992165726,0,0.08900870171488473,0.5697159973166362,34,2
8748,0.43694461446184407,0.0,0.5486699641774897,0.4201472176746461,0,0.033926052712630585,0.27815880245734687,51,2
8749,0.6404013820691249,0.8233906351533177,0.6139478136069256,0.15920490900211512,0,0.037295548674729055,0.09867291291065233,21,2
8750,0.508,0.0,0.39299999999999996,0.8290000000000001,0,0.0287,0.27699999999999997,45,2
8751,0.6399385311422563,0.9003954414759678,0.9743168596834445,0.049306609136009615,0,0.038752091170480646,0.6359531115636848,19,2
8752,0.3774191211168733,0.8736774505177503,0.23374323973514344,0.8278256066708043,0,0.03166471511256483,0.27615101393538144,0,2
8753,0.5966404124176086,0.001306249540362397,0.8390045399436523,0.0017019482075115045,0,0.0914566557324169,0.18807802732700937,11,2
8754,0.310589778220301,0.9003667487774151,0.21905024613054946,0.929026354726501,0,0.04327796798084203,0.31003312785476644,12,2
8755,0.8453604491364571,0.0,0.5389796631476572,0.18349532149523795,0,0.03988704932783235,0.7770058627743247,42,2
8756,0.3261789111000064,1.6327640817802098e-06,0.8565506883414665,0.0005510932410488637,0,0.06580893614439452,0.708433416814627,14,2
8757,0.5329289588664058,0.0,0.5514542432590835,0.44959632552627216,0,0.028819160106274465,0.2863406824443127,51,2
8758,0.3808141973094858,0.8874222143384449,0.920677308735948,8.979636593060653e-05,0,0.07660098537773914,0.261147412386159,16,2
8759,0.6672262224523242,0.7830125275151034,0.6843687665416343,0.02668643422778054,0,0.03329845539296025,0.50731707600683,19,2
8760,0.48583170493383826,0.8824133549097348,0.4651497652062575,0.8648453315824683,0,0.041588735039106706,0.6617165577677211,12,2
8761,0.48396347212262064,0.6219384288096501,0.9122193558264718,0.016531083252611545,0,0.20505450043114215,0.2930550746593626,31,2
8762,0.7492760728236189,0.9257408188887619,0.22076911280049477,0.15738672627380598,0,0.11425624009104764,0.44107563550133316,21,2
8763,0.42364127055546574,0.0036269511856001505,0.7322192664248479,0.0927399148255326,0,0.04057516786492197,0.3194581610940941,49,2
8764,0.5711422913038726,0.837630683639288,0.8164115229798563,0.0021033110030836983,0,0.04809489674394129,0.2607811598552467,26,2
8765,0.397,0.0,0.638,0.00499,0,0.17600000000000002,0.677,14,2
8766,0.37343893534853184,0.9507514668034502,0.011458439877012736,0.9934093576006273,0,0.041946201281756516,0.26058895780462277,21,2
8767,0.42318418075985026,0.0003028837485945274,0.9228695579675259,0.000353289432065856,0,0.15191192751861027,0.6807960451899625,14,2
8768,0.6434669841255006,0.0,0.553963625933373,0.07660780684448348,0,0.34677364314330755,0.9264087856188975,14,2
8769,0.52739401262556,0.860593143371581,0.253130043093862,0.9308254950430765,0,0.036653211000714746,0.6113222596915084,12,2
8770,0.5309468663473687,0.5581585353812333,0.9620237582163503,0.011377706817849336,0,0.09446630570877923,0.832359393735203,9,2
8771,0.5114644585208332,1.1009740276002182e-06,0.7691641894746839,0.003837029531366043,0,0.047384153885021166,0.45104583721756314,14,2
8772,0.48177559294671574,0.4551866583659936,0.20441960122451006,0.9496297819357405,0,0.05529591526449816,0.47769958877350044,13,2
8773,0.364,0.0,0.875,0.0010400000000000001,0,0.0909,0.6659999999999999,14,2
8774,0.5874890031020166,0.0,0.8491801936794614,0.08859696386222643,0,0.3342986492827486,0.6098697107405525,14,2
8775,0.4739340900739587,9.876955407746215e-06,0.8198946396457767,0.015049959912388078,0,0.32482548198715455,0.8011218378357338,14,2
8776,0.3139658583048159,0.8663737636450425,0.11232255110226624,0.9421024250855523,0,0.03724573228810198,0.19003414169518412,13,2
8777,0.49538598958674335,4.988246136936404e-05,0.6486424652813502,0.0030983865018680457,0,0.0715854791688101,0.9170505295120216,14,2
8778,0.39799999999999996,0.0,0.888,0.0026100000000000003,0,0.363,0.37799999999999995,14,2
8779,0.7568101512093789,0.8877056217355977,0.5486451650350825,0.13716639928914223,0,0.05290976550498521,0.40984047513478683,19,2
8780,0.6176130018454733,0.8057329770796136,0.9558552641543886,0.00021782592410514112,0,0.04158250840035944,0.4384334369232896,22,2
8781,0.5804305967456197,0.0,0.6904976948719788,0.4648450899409132,0,0.030370896735720708,0.7288585095661851,64,2
8782,0.6318338738164024,0.012363071142841275,0.6404829691629694,0.25586158387767566,0,0.10768160266344154,0.27725898955894385,63,2
8783,0.5361713411840419,1.808203192673985e-06,0.7559120543015546,0.07314943009464525,0,0.039759565369105326,0.37631311350955576,32,2
8784,0.5049066750136643,0.2476470339876151,0.9038336839602866,5.680405271290684e-05,0,0.07006633715024056,0.33625964102604916,11,2
8785,0.6134349192625221,0.3234601428184926,0.8443647353437331,0.006072037077635425,0,0.10199654606255303,0.24971926432484387,4,2
8786,0.3990306250449615,0.9089328048868218,0.9887168978620154,1.9158128704193843e-05,0,0.07060548551023252,0.6434552782519384,14,2
8787,0.2677389146430569,0.8987520407157503,0.0924218507485553,0.970057467500466,0,0.03545665121416588,0.10473891464305687,13,2
8788,0.3813698748110751,8.889288873903113e-05,0.8890491634501343,0.0008384583643244383,0,0.10880629741553471,0.6703424687027687,14,2
8789,0.542,0.0,0.794,0.0236,0,0.303,0.81,14,2
8790,0.0692,0.6729999999999999,0.285,0.7,0,0.0482,0.0312,37,2
8791,0.0692,0.6729999999999999,0.285,0.7,0,0.0482,0.0312,37,2
8792,0.3340500915965131,0.17548192797438647,0.8745753692129239,0.8844774815864683,0,0.09257504617517275,0.2359185494208327,12,2
8793,0.413915738083858,0.39823285160609506,0.38800474429099135,0.9132762882592096,0,0.05784065982185533,0.575854021700134,13,2
8794,0.5187649104793972,5.3874366490665265e-06,0.5262064593345785,0.2346989805527404,0,0.027839796110548078,0.2821836888438463,64,2
8795,0.3409064008376306,0.8666608744292333,0.9201438405025784,0.01332619695862463,0,0.04063847219265504,0.10697109478522636,8,2
8796,0.585858816935165,0.0,0.7694332670132675,0.5064338386496653,0,0.029457930898748375,0.7002806512204768,64,2
8797,0.6779999999999999,0.0,0.529,0.122,0,0.363,0.9209999999999999,14,2
8798,0.5231434015582831,0.0,0.5795877205199362,0.4973009174033702,0,0.029736556103910964,0.3074407903899522,51,2
8799,0.4424870808380349,0.0007438821623574241,0.8016592856251534,0.00026392485651083824,0,0.06804951077776222,0.18240796047832641,10,2
8800,0.6138293019951339,0.054923317260145633,0.9035877678053528,0.004591436074121658,0,0.07085868002841848,0.4794830683795624,9,2
8801,0.654544778526218,0.01128538658450091,0.6327114748051634,0.26881248889539544,0,0.1138067603764974,0.32092915852329,63,2
8802,0.675,0.0,0.7190000000000001,0.282,0,0.33399999999999996,0.815,14,2
8803,0.5239266133834505,0.8138680798251391,0.7971373212869475,0.13781342479625228,0,0.0455187753177129,0.040786760822175847,18,2
8804,0.0692,0.6729999999999999,0.285,0.7,0,0.0482,0.0312,37,2
8805,0.35331806473936234,0.0,0.5532002128139081,0.13560458057819133,0,0.04152583044089673,0.18224237879225175,16,2
8806,0.736319325124003,0.9206943400973426,0.8857591001653373,0.3988477444240073,0,0.034310397271266474,0.9168301184686687,19,2
8807,0.3462435465112544,0.8566829300136499,0.34584551996360013,0.719235288176271,0,0.034584994597395814,0.16643027767142632,33,2
8808,0.7850551052604784,0.0,0.5039380350863119,0.26519985526780643,0,0.034617903508785464,0.865737201751693,42,2
8809,0.6295189112777706,0.7583543972236436,0.8591519450552039,0.05128623276708619,0,0.04801264603810426,0.07562022980900776,22,2
8810,0.8235175022539136,0.9528489973877036,0.01749575193612237,0.9810660636428796,0,0.08408285528353111,0.07162819306705284,15,2
8811,0.6705875871190624,0.3090683947888508,0.9005132707756155,0.010305808479053331,0,0.036390465483035164,0.8757674564230834,19,2
8812,0.31281352449728406,0.014747607567419812,0.5314745559567491,0.01396632648944916,0,0.03061694842702675,0.040250519959875365,44,2
8813,0.5853056846818937,0.0,0.7306293218137084,0.011103380914444497,0,0.13156432830931053,0.8691811835782093,14,2
8814,0.2934707017957035,0.8987483089081024,0.14308966882907573,0.9508884301005437,0,0.042572201240431415,0.249984977442196,12,2
8815,0.2989808335858388,4.686798245687452e-06,0.759410370819269,0.00047198533785406413,0,0.07121364128015675,0.5684712503787581,14,2
8816,0.5088913828734845,0.7424103425680343,0.9482051712840172,3.86399959675689e-06,0,0.044201033248695655,0.6813991448400489,10,2
8817,0.2865680354489922,0.9251280540435272,0.1647141481846804,0.9462507967070072,0,0.04081280540435272,0.17104944561882643,18,2
8818,0.40836532719590857,0.7438135256350811,0.9588845661679216,0.0005955979863477189,0,0.04567306543918171,0.2938257828901839,33,2
8819,0.5968061603144208,0.5895202552619263,0.8759363901329132,0.023430961228729202,0,0.06012681618658544,0.37529025784764913,30,2
8820,0.5382878242623478,3.1990905582917044e-06,0.7382983375342687,0.0027249168767134297,0,0.0366973007392779,0.458205427585847,14,2
8821,0.7148455213665039,0.4158735081102081,0.7124944037291211,0.009217858457748286,0,0.03497712685239946,0.13287574661855966,16,2
8822,0.5863491340844276,0.0454444304982499,0.9183684403363951,0.004128484539035448,0,0.06705147281815405,0.5000706063947944,9,2
8823,0.30977141264186075,2.0584416242215335e-05,0.8774244521512347,0.0003492750649669632,0,0.29388333538077244,0.8595858858660269,14,2
8824,0.5950301017183537,0.4035298941368929,0.9241845547016685,5.480748391329626e-05,0,0.18718273820918052,0.2999267178998889,21,2
8825,0.662,0.905,0.401,0.941,0,0.0388,0.669,18,2
8826,0.5423607900300332,0.0,0.924747767140784,0.053832499809509715,0,0.059976118084295,0.586168582121887,51,2
8827,0.4022043326598862,0.010968077495767049,0.7193928211174748,0.02048957211305527,0,0.0486810676116981,0.16451459106415206,23,2
8828,0.5469229778160024,0.0003231836055968619,0.8685242728054595,0.11133402267487935,0,0.06755354938482581,0.24887443220508335,64,2
8829,0.8514625000297082,5.4918454549559694e-06,0.4033605682166579,0.5642972726646152,0,0.06510040341291248,0.7573232955045095,60,2
8830,0.4742407966786441,5.9357497629440104e-05,0.7914186765874225,0.39735068212301583,0,0.032500507769454116,0.5630139636599882,64,2
8831,0.6411083050146241,0.0,0.6349961061066255,0.7534907935821489,0,0.05189161149767937,0.6963951160017164,26,2
8832,0.3577195006241875,0.0,0.5417109702871263,0.5922816908863464,0,0.03203963495630688,0.41414024968790625,64,2
8833,0.469377662173793,0.28289291664230937,0.7786036415255205,0.0003163818670104,0,0.07374732560937992,0.2885222458657438,35,2
8834,0.2177531208321004,0.9203984385083628,0.0850357813911708,0.9754796877016726,0,0.04073390674073657,0.13245000215117397,13,2
8835,0.6124191875290522,0.6932323454412652,0.8323047266308081,0.0006877929228368416,0,0.04143097598335435,0.07455723556234355,20,2
8836,0.22432586030965526,1.8602020191486743e-05,0.8491617803251833,0.05787615679026913,0,0.06715392952516515,0.22912811046707088,18,2
8837,0.3790393722397386,0.9783134267138468,0.996060495460491,2.437827911825856e-06,0,0.14155175875201342,0.4597791413787884,14,2
8838,0.8143140349556558,0.18620203551351924,0.263975611105376,0.3676800387708842,0,0.47466476722004486,0.8289849563827554,21,2
8839,0.49201233299002156,0.8269390139268245,0.5680061664950108,0.4934253090322833,0,0.12042795855089021,0.17020511611661124,37,2
8840,0.6374970604818789,0.05513223985601196,0.7791016389401715,0.00023703816156722457,0,0.041322866558582826,0.3360957599039294,19,2
8841,0.5412509103706192,0.4098267734344674,0.7886968962016319,0.005884352864953458,0,0.059985278303408565,0.5317896651589064,18,2
8842,0.49401206247135004,0.1228070004583996,0.897,0.0005614031421614988,0,0.14367795314003712,0.056543480033816845,19,2
8843,0.6374433149728531,0.2455404370541388,0.7278154585971077,0.0061136547436699195,0,0.04732707992595459,0.17708284670756053,32,2
8844,0.5333164343485779,0.0,0.5503402512478385,0.44770738255068265,0,0.02878283427982082,0.28550518843587885,51,2
8845,0.5925410640353393,0.7515174799824141,0.9223186799907883,0.002516141920432111,0,0.040897662400435464,0.1659092879810742,11,2
8846,0.7065710436867284,0.036415863020233065,0.30582120858962547,0.8262264131889573,0,0.5397624323679712,0.5164740022496566,29,2
8847,0.12559074175661245,0.7652600820788613,0.28370663436338045,0.7125025344873224,0,0.047596429369577545,0.0337867312732391,37,2
8848,0.6532520777871111,0.0011210760468584554,0.6186282318315232,0.06181509417760816,0,0.12405580578165601,0.22678364508592824,63,2
8849,0.4249572821397681,0.11853900432573886,0.764656939579798,0.0960250673846201,0,0.05034502503322859,0.5722494071077441,35,2
8850,0.22348090380253327,0.9207453469352908,0.08530284023268854,0.9739103819239494,0,0.0398891769665112,0.1515190961974667,13,2
8851,0.49257432884331565,0.8333725690838749,0.7013690102008641,0.25248674556972406,0,0.04491982289936652,0.04504663874320443,18,2
8852,0.6318563726823682,0.7900896638884061,0.8775446237455824,0.002246087517638037,0,0.06249647159380612,0.29593358122139235,22,2
8853,0.429206058003817,0.4621158219776137,0.4813769889957187,0.721989308505184,0,0.03024393534992521,0.3872050404946613,44,2
8854,0.6448178191700238,0.7273998909498118,0.7265667848043705,0.08994147120579017,0,0.05729535938228065,0.38595951537111645,30,2
8855,0.4571165796641466,0.9150634285845889,0.9866794059235967,0.00015741670012917437,0,0.12885387386972427,0.4276167804391928,31,2
8856,0.5085280734298903,0.22611058990483576,0.8455167321964058,0.04423395958876824,0,0.10568385480119527,0.43444663860877375,43,2
8857,0.5103531152404472,0.8680071099768758,0.7046326648058012,0.013388737053991736,0,0.034234567647606004,0.5698596498391779,8,2
8858,0.261,1.4400000000000001e-05,0.8909999999999999,0.00021,0,0.225,0.934,14,2
8859,0.7536387074168925,0.4835769298150319,0.5793854847186652,0.0016107899737943041,0,0.07704179629698556,0.6145661310102191,19,2
8860,0.5570334893263126,0.051659438572089364,0.9384252893500742,0.00011206044059565455,0,0.05836006894213588,0.7229908397058636,14,2
8861,0.36590545301757504,0.3050331964956051,0.9984991110966607,5.9194336878912105e-05,0,0.0943530529785587,0.4024737692732871,23,2
8862,0.625000483610273,0.0,0.8370292268548957,0.17888212535987147,0,0.05352707794584302,0.7252401017727153,51,2
8863,0.6737669757927188,0.7972743387073232,0.8448714596881254,0.0029475512691249906,0,0.06412157661237074,0.22956087098949024,22,2
8864,0.4775408676076845,0.2757545113730173,0.813217182083294,0.10460685018075397,0,0.04413449154321571,0.5596663364048656,35,2
8865,0.2892520275705843,0.887107239408123,0.11607239408123063,0.9626782817756308,0,0.0365,0.15448663247772243,13,2
8866,0.21899999999999997,0.922,0.0855,0.9740000000000001,0,0.0404,0.156,13,2
8867,0.27558162046310897,0.9257170692991806,0.15779962127048816,0.9464044528606559,0,0.04087170692991806,0.15647772038113986,18,2
8868,0.6587496798221582,0.0,0.43759579142173965,0.4843206312176195,0,0.03525580969786789,0.7387938701242903,42,2
8869,0.4412892244625668,0.042116490865729966,0.9535285766414836,5.820080108070326e-05,0,0.07834326550257714,0.4324000729807715,16,2
8870,0.46959492917788387,0.815482930596396,0.9697620283288465,0.0016796196851910365,0,0.04400023955399661,0.2188055499301093,13,2
8871,0.6367072902173173,0.7557703914375992,0.39827747595118873,0.9386768225543293,0,0.03392165406252128,0.8684581160348106,16,2
8872,0.42844776203422086,0.8668736317287705,0.38916797519589774,0.6245013490776216,0,0.03223878732288499,0.31888750070366,1,2
8873,0.658654131186703,0.776743407680793,0.8440945503494555,0.01873634152465698,0,0.04362530764156299,0.12186376201682747,20,2
8874,0.6348605770921883,0.0,0.5601851249935987,0.06529504771997291,0,0.3427296687541608,0.9277567770819464,14,2
8875,0.5927504726973185,0.0,0.48364877098697184,0.022182245840526624,0,0.20466162456193585,0.8129353501752257,14,2
8876,0.5200135764829591,0.8604152332747534,0.9765847667252466,0.000722786273935652,0,0.05359741701650787,0.40232848185301145,6,2
8877,0.25677823599461386,0.7909438566933388,0.44866132726610225,0.3315931305078037,0,0.050944815012596144,0.04777782359946139,37,2
8878,0.3466557793655799,5.243334046605931e-05,0.3091686105123253,0.6043694593778485,0,0.030521018020738384,0.22454252378607292,51,2
8879,0.6278402059279261,0.5016689125838956,0.8674563836723086,0.0015064574047435374,0,0.035274662933907304,0.23108088872191263,11,2
8880,0.5202014787468585,4.271487976211147e-06,0.2870727818430975,0.8275494912778102,0,0.053173012913770794,0.3769591035078863,8,2
8881,0.4038516080140817,0.09147122754756912,0.6653836647055138,0.47104621681000414,0,0.043316221105030125,0.2702076345908295,23,2
8882,0.831,0.963,0.191,0.884,0,0.287,0.728,21,2
8883,0.2432673289631846,0.9274495371418339,0.13746195529151484,0.946856400993522,0,0.04104495371418339,0.1136179724476738,18,2
8884,0.0783,0.965,0.0239,0.996,0,0.0492,0.0319,21,2
8885,0.6212352910471833,0.009643626229191722,0.4245490124434279,0.3677353106213893,0,0.0629019646735677,0.5061862851284907,63,2
8886,0.5204578519394616,0.1876698616524666,0.8724802802095173,0.1177941421205122,0,0.04383011933669658,0.09615981441309146,15,2
8887,0.5318550232823741,0.9724374176331108,0.9091999648567939,0.0026597269125569678,0,0.040015750197680534,0.9580224751801106,19,2
8888,0.4925091830700148,0.8548225462531169,0.31802571259604145,0.92177479428904,0,0.04640404055080652,0.3836131722567794,13,2
8889,0.4922904543249607,0.003050376420850048,0.9040827834765588,1.4691054269484653e-05,0,0.0830388047546369,0.26121284481568696,10,2
8890,0.4321582447372709,0.008038338241527136,0.9815544280245114,0.00437129151607818,0,0.0757061753137028,0.4355656495851645,14,2
8891,0.4617797812971855,0.7635586997226116,0.9421408019103198,5.098961243107789e-05,0,0.04598276426590083,0.27222578305311174,8,2
8892,0.6579444198224178,0.0,0.7275277900887912,0.2166202759859348,0,0.3283148066074726,0.8675880388808784,14,2
8893,0.4612409970180589,0.18886127178738013,0.8919114469391428,0.0070871182318896,0,0.06759646151552642,0.17354266812839517,17,2
8894,0.5132581508226763,0.017282047820068897,0.9540560160700449,0.0001688040892551513,0,0.10868583310727879,0.5020311200389138,11,2
